num_date_time,answer
11 2020-08-28 16,2720.8089860958494
11 2020-08-28 17,2720.8089860958494
11 2020-08-28 18,2508.453050962245
11 2020-08-28 19,2508.453050962245
11 2020-08-28 20,2508.453050962245
11 2020-08-28 21,2076.2328995645244
11 2020-08-28 22,2076.2328995645244
11 2020-08-28 23,2076.2328995645244
11 2020-08-29 00,2399.8540298202447
11 2020-08-29 01,2399.8540298202447
11 2020-08-29 02,2399.8540298202447
11 2020-08-29 03,2495.775616677269
11 2020-08-29 04,2495.775616677269
11 2020-08-29 05,2495.775616677269
11 2020-08-29 06,2573.482367234193
11 2020-08-29 07,2573.482367234193
11 2020-08-29 08,2573.482367234193
11 2020-08-29 09,3237.9915590800683
11 2020-08-29 10,3237.9915590800683
11 2020-08-29 11,3237.9915590800683
11 2020-08-29 12,2598.403192563017
11 2020-08-29 13,2598.403192563017
11 2020-08-29 14,2598.403192563017
11 2020-08-29 15,2570.9621976373364
11 2020-08-29 16,2570.9621976373364
11 2020-08-29 17,2570.9621976373364
11 2020-08-29 18,2928.3214451436434
11 2020-08-29 19,2928.3214451436434
11 2020-08-29 20,2928.3214451436434
11 2020-08-29 21,2459.307325372593
11 2020-08-29 22,2459.307325372593
11 2020-08-29 23,2459.307325372593
11 2020-08-30 00,2281.597911316669
11 2020-08-30 01,2281.597911316669
11 2020-08-30 02,2281.597911316669
11 2020-08-30 03,2254.596132362141
11 2020-08-30 04,2254.596132362141
11 2020-08-30 05,2254.596132362141
11 2020-08-30 06,2147.274116370791
11 2020-08-30 07,2147.274116370791
11 2020-08-30 08,2147.274116370791
11 2020-08-30 09,2619.5269204108486
11 2020-08-30 10,2619.5269204108486
11 2020-08-30 11,2619.5269204108486
11 2020-08-30 12,2639.5665191856683
11 2020-08-30 13,2639.5665191856683
11 2020-08-30 14,2639.5665191856683
11 2020-08-30 15,2548.134342037531
11 2020-08-30 16,2548.134342037531
11 2020-08-30 17,2548.134342037531
11 2020-08-30 18,2545.509594806542
11 2020-08-30 19,2545.509594806542
11 2020-08-30 20,2545.509594806542
11 2020-08-30 21,2368.9854490351377
11 2020-08-30 22,2368.9854490351377
11 2020-08-30 23,2368.9854490351377
11 2020-08-31 00,2241.140865534575
11 2020-08-31 01,2241.140865534575
11 2020-08-31 02,2241.140865534575
11 2020-08-31 03,2227.3285191494247
11 2020-08-31 04,2227.3285191494247
11 2020-08-31 05,2227.3285191494247
11 2020-08-31 06,2285.462400379551
11 2020-08-31 07,2285.462400379551
11 2020-08-31 08,2285.462400379551
11 2020-08-31 09,2326.8600966931913
11 2020-08-31 10,2326.8600966931913
11 2020-08-31 11,2326.8600966931913
11 2020-08-31 12,2248.2362174615323
11 2020-08-31 13,2248.2362174615323
11 2020-08-31 14,2248.2362174615323
11 2020-08-31 15,2569.299206095714
11 2020-08-31 16,2569.299206095714
11 2020-08-31 17,2569.299206095714
11 2020-08-31 18,2242.83105153719
11 2020-08-31 19,2242.83105153719
11 2020-08-31 20,2242.83105153719
11 2020-08-31 21,2283.1140310644337
11 2020-08-31 22,2283.1140310644337
11 2020-08-31 23,2283.1140310644337
12 2020-08-25 00,2993.527018967697
12 2020-08-25 01,2304.924887368505
12 2020-08-25 02,2304.924887368505
12 2020-08-25 03,2975.1028170706795
12 2020-08-25 04,2397.0933942749393
12 2020-08-25 05,2397.0933942749393
12 2020-08-25 06,2982.1671968657324
12 2020-08-25 07,2328.1020899755695
12 2020-08-25 08,2328.1020899755695
12 2020-08-25 09,3558.4400120272344
12 2020-08-25 10,2532.175394907386
12 2020-08-25 11,2532.175394907386
12 2020-08-25 12,3641.1739534113044
12 2020-08-25 13,2672.4876824483767
12 2020-08-25 14,2672.4876824483767
12 2020-08-25 15,3357.2066987132107
12 2020-08-25 16,2629.2566760545737
12 2020-08-25 17,2629.2566760545737
12 2020-08-25 18,3655.016216231917
12 2020-08-25 19,2671.25080565584
12 2020-08-25 20,2671.25080565584
12 2020-08-25 21,2879.1507815277273
12 2020-08-25 22,2650.3807752750845
12 2020-08-25 23,2650.3807752750845
12 2020-08-26 00,2898.4195937826858
12 2020-08-26 01,2638.2974075781785
12 2020-08-26 02,2638.2974075781785
12 2020-08-26 03,2889.5069996179723
12 2020-08-26 04,2417.335057768802
12 2020-08-26 05,2417.335057768802
12 2020-08-26 06,2880.339912998861
12 2020-08-26 07,2296.6702098387073
12 2020-08-26 08,2296.6702098387073
12 2020-08-26 09,3640.8178075264045
12 2020-08-26 10,2696.865209696693
12 2020-08-26 11,2696.865209696693
12 2020-08-26 12,3285.532670320572
12 2020-08-26 13,2569.8884652177053
12 2020-08-26 14,2569.8884652177053
12 2020-08-26 15,2690.3442493322304
12 2020-08-26 16,2357.104550135144
12 2020-08-26 17,2357.104550135144
12 2020-08-26 18,3348.9131281162568
12 2020-08-26 19,2630.2950878209076
12 2020-08-26 20,2630.2950878209076
12 2020-08-26 21,2811.7227774656058
12 2020-08-26 22,2557.5944625185
12 2020-08-26 23,2557.5944625185
12 2020-08-27 00,3453.9270054774206
12 2020-08-27 01,2390.327133899233
12 2020-08-27 02,2390.327133899233
12 2020-08-27 03,3941.71776473578
12 2020-08-27 04,2240.2713139433135
12 2020-08-27 05,2240.2713139433135
12 2020-08-27 06,3617.087558807787
12 2020-08-27 07,1716.3994756516122
12 2020-08-27 08,1716.3994756516122
12 2020-08-27 09,3593.896358047163
12 2020-08-27 10,1731.730102708516
12 2020-08-27 11,1731.730102708516
12 2020-08-27 12,2913.0987609601348
12 2020-08-27 13,2048.8212653070746
12 2020-08-27 14,2048.8212653070746
12 2020-08-27 15,3690.1866329786803
12 2020-08-27 16,2598.6538411129436
12 2020-08-27 17,2598.6538411129436
12 2020-08-27 18,4362.3963075703805
12 2020-08-27 19,2679.876309158404
12 2020-08-27 20,2679.876309158404
12 2020-08-27 21,3117.448889222282
12 2020-08-27 22,2681.7825333686174
12 2020-08-27 23,2681.7825333686174
12 2020-08-28 00,2948.5387445420297
12 2020-08-28 01,2275.5308673393315
12 2020-08-28 02,2275.5308673393315
12 2020-08-28 03,3077.5651067959648
12 2020-08-28 04,2248.0399569686488
12 2020-08-28 05,2248.0399569686488
12 2020-08-28 06,3201.0832557704744
12 2020-08-28 07,2416.63446602429
12 2020-08-28 08,2416.63446602429
12 2020-08-28 09,3279.4319544132745
12 2020-08-28 10,2563.7224321093586
12 2020-08-28 11,2563.7224321093586
12 2020-08-28 12,3941.0205371319207
12 2020-08-28 13,2750.759978846898
12 2020-08-28 14,2750.759978846898
12 2020-08-28 15,4086.5887471024216
12 2020-08-28 16,2626.710258514378
12 2020-08-28 17,2626.710258514378
12 2020-08-28 18,4227.379932681891
12 2020-08-28 19,2356.0729920838444
12 2020-08-28 20,2356.0729920838444
12 2020-08-28 21,2626.132423408357
12 2020-08-28 22,2081.914791612963
12 2020-08-28 23,2081.914791612963
12 2020-08-29 00,2962.266251737797
12 2020-08-29 01,2150.26278194386
12 2020-08-29 02,2150.26278194386
12 2020-08-29 03,2873.4345011448636
12 2020-08-29 04,2125.409335144089
12 2020-08-29 05,2125.409335144089
12 2020-08-29 06,2945.4704583368616
12 2020-08-29 07,2135.285348269717
12 2020-08-29 08,2135.285348269717
12 2020-08-29 09,3512.2379142803293
12 2020-08-29 10,2327.7782462909036
12 2020-08-29 11,2327.7782462909036
12 2020-08-29 12,3742.9188159842706
12 2020-08-29 13,2233.5453443131096
12 2020-08-29 14,2233.5453443131096
12 2020-08-29 15,3699.322106654386
12 2020-08-29 16,2287.558263218016
12 2020-08-29 17,2287.558263218016
12 2020-08-29 18,4055.583368535986
12 2020-08-29 19,2677.532385259858
12 2020-08-29 20,2677.532385259858
12 2020-08-29 21,3283.700095050726
12 2020-08-29 22,2668.917917242977
12 2020-08-29 23,2668.917917242977
12 2020-08-30 00,3179.9165494116223
12 2020-08-30 01,2459.203030339531
12 2020-08-30 02,2459.203030339531
12 2020-08-30 03,3127.53948504282
12 2020-08-30 04,2338.1219738717273
12 2020-08-30 05,2338.1219738717273
12 2020-08-30 06,3249.3273886840293
12 2020-08-30 07,2487.7171413339365
12 2020-08-30 08,2487.7171413339365
12 2020-08-30 09,3099.426676392118
12 2020-08-30 10,2468.083891930252
12 2020-08-30 11,2468.083891930252
12 2020-08-30 12,3177.1323116484687
12 2020-08-30 13,2405.898313131082
12 2020-08-30 14,2405.898313131082
12 2020-08-30 15,3596.363775968933
12 2020-08-30 16,2317.127618262108
12 2020-08-30 17,2317.127618262108
12 2020-08-30 18,4383.111349101887
12 2020-08-30 19,2846.9599075150704
12 2020-08-30 20,2846.9599075150704
12 2020-08-30 21,3651.0279356402257
12 2020-08-30 22,2260.4458185875196
12 2020-08-30 23,2260.4458185875196
12 2020-08-31 00,3092.301985844966
12 2020-08-31 01,2619.954408908512
12 2020-08-31 02,2619.954408908512
12 2020-08-31 03,3142.925735075867
12 2020-08-31 04,2572.131859983431
12 2020-08-31 05,2572.131859983431
12 2020-08-31 06,2881.5344568854875
12 2020-08-31 07,2304.3444292061627
12 2020-08-31 08,2304.3444292061627
12 2020-08-31 09,2819.258542089817
12 2020-08-31 10,2347.993788858094
12 2020-08-31 11,2347.993788858094
12 2020-08-31 12,2907.0326694692685
12 2020-08-31 13,2577.271524772617
12 2020-08-31 14,2577.271524772617
12 2020-08-31 15,3553.4816582185363
12 2020-08-31 16,2563.9372372466523
12 2020-08-31 17,2563.9372372466523
12 2020-08-31 18,3507.5509412518472
12 2020-08-31 19,2684.8351931375755
12 2020-08-31 20,2684.8351931375755
12 2020-08-31 21,2912.1360093471594
12 2020-08-31 22,2553.007890287847
12 2020-08-31 23,2553.007890287847
13 2020-08-25 00,1847.1891874989608
13 2020-08-25 01,2027.6389548754414
13 2020-08-25 02,2027.6389548754414
13 2020-08-25 03,1542.1318424939036
13 2020-08-25 04,1877.851741589104
13 2020-08-25 05,1877.851741589104
13 2020-08-25 06,1668.0634119519912
13 2020-08-25 07,1849.3043236399928
13 2020-08-25 08,1849.3043236399928
13 2020-08-25 09,2632.8473891536564
13 2020-08-25 10,2584.2340869445693
13 2020-08-25 11,2584.2340869445693
13 2020-08-25 12,2568.174635446175
13 2020-08-25 13,2550.6851376353065
13 2020-08-25 14,2550.6851376353065
13 2020-08-25 15,2438.341876828098
13 2020-08-25 16,2586.6187819476813
13 2020-08-25 17,2586.6187819476813
13 2020-08-25 18,2748.281047371927
13 2020-08-25 19,2774.8306912395715
13 2020-08-25 20,2774.8306912395715
13 2020-08-25 21,2684.0589798235064
13 2020-08-25 22,2817.324302510624
13 2020-08-25 23,2817.324302510624
13 2020-08-26 00,2393.5614050554254
13 2020-08-26 01,2469.104552343097
13 2020-08-26 02,2469.104552343097
13 2020-08-26 03,2398.1258351342412
13 2020-08-26 04,2404.222725708781
13 2020-08-26 05,2404.222725708781
13 2020-08-26 06,2476.405083026059
13 2020-08-26 07,2524.5235737473445
13 2020-08-26 08,2524.5235737473445
13 2020-08-26 09,2625.4465553187424
13 2020-08-26 10,2527.693529833188
13 2020-08-26 11,2527.693529833188
13 2020-08-26 12,2492.584274596191
13 2020-08-26 13,2607.8757337195634
13 2020-08-26 14,2607.8757337195634
13 2020-08-26 15,2572.0619655951064
13 2020-08-26 16,2476.2455672001774
13 2020-08-26 17,2476.2455672001774
13 2020-08-26 18,2169.8872935800246
13 2020-08-26 19,2332.9665740556907
13 2020-08-26 20,2332.9665740556907
13 2020-08-26 21,2425.1216269176743
13 2020-08-26 22,2365.4379225086127
13 2020-08-26 23,2365.4379225086127
13 2020-08-27 00,3006.815909366378
13 2020-08-27 01,3190.74184762239
13 2020-08-27 02,3190.74184762239
13 2020-08-27 03,2936.0350939324294
13 2020-08-27 04,3313.7159003443485
13 2020-08-27 05,3313.7159003443485
13 2020-08-27 06,2270.3554906071736
13 2020-08-27 07,2565.7909963733186
13 2020-08-27 08,2565.7909963733186
13 2020-08-27 09,2550.5398771840883
13 2020-08-27 10,2731.3231240763394
13 2020-08-27 11,2731.3231240763394
13 2020-08-27 12,2645.7120653005354
13 2020-08-27 13,2676.279532312035
13 2020-08-27 14,2676.279532312035
13 2020-08-27 15,2568.67074481987
13 2020-08-27 16,2496.755356333757
13 2020-08-27 17,2496.755356333757
13 2020-08-27 18,2383.4986969433535
13 2020-08-27 19,2712.9951278557405
13 2020-08-27 20,2712.9951278557405
13 2020-08-27 21,2394.0735324653265
13 2020-08-27 22,2717.951205654235
13 2020-08-27 23,2717.951205654235
13 2020-08-28 00,1850.4441719223114
13 2020-08-28 01,2363.3792598202194
13 2020-08-28 02,2363.3792598202194
13 2020-08-28 03,1966.6777627396593
13 2020-08-28 04,2373.8028125643227
13 2020-08-28 05,2373.8028125643227
13 2020-08-28 06,1813.9780321282126
13 2020-08-28 07,2170.8643839695014
13 2020-08-28 08,2170.8643839695014
13 2020-08-28 09,2025.865452619944
13 2020-08-28 10,2245.158842568637
13 2020-08-28 11,2245.158842568637
13 2020-08-28 12,2286.309894530576
13 2020-08-28 13,2317.757902756209
13 2020-08-28 14,2317.757902756209
13 2020-08-28 15,2477.5818359587042
13 2020-08-28 16,2611.581835796271
13 2020-08-28 17,2611.581835796271
13 2020-08-28 18,2224.135584260954
13 2020-08-28 19,2145.196179682765
13 2020-08-28 20,2145.196179682765
13 2020-08-28 21,1697.9161622526365
13 2020-08-28 22,1897.1197968509848
13 2020-08-28 23,1897.1197968509848
13 2020-08-29 00,2047.9524786066556
13 2020-08-29 01,2451.2726787525517
13 2020-08-29 02,2451.2726787525517
13 2020-08-29 03,1858.2330027781727
13 2020-08-29 04,2240.287468151093
13 2020-08-29 05,2240.287468151093
13 2020-08-29 06,2066.566199601912
13 2020-08-29 07,2405.819469111656
13 2020-08-29 08,2405.819469111656
13 2020-08-29 09,1898.968815350078
13 2020-08-29 10,2346.44256190757
13 2020-08-29 11,2346.44256190757
13 2020-08-29 12,2538.0496068932284
13 2020-08-29 13,2672.892059294852
13 2020-08-29 14,2672.892059294852
13 2020-08-29 15,2643.987337124461
13 2020-08-29 16,2666.950517467218
13 2020-08-29 17,2666.950517467218
13 2020-08-29 18,2586.4239121481382
13 2020-08-29 19,2373.541538161238
13 2020-08-29 20,2373.541538161238
13 2020-08-29 21,1975.142952129534
13 2020-08-29 22,2082.004136221949
13 2020-08-29 23,2082.004136221949
13 2020-08-30 00,1570.6782510597816
13 2020-08-30 01,1906.6849814917077
13 2020-08-30 02,1906.6849814917077
13 2020-08-30 03,1528.942575940877
13 2020-08-30 04,1867.6392822062992
13 2020-08-30 05,1867.6392822062992
13 2020-08-30 06,1539.2925610605098
13 2020-08-30 07,1807.5650330956505
13 2020-08-30 08,1807.5650330956505
13 2020-08-30 09,2421.1399891579877
13 2020-08-30 10,2422.4636425935455
13 2020-08-30 11,2422.4636425935455
13 2020-08-30 12,2643.2976368078635
13 2020-08-30 13,2671.509640683901
13 2020-08-30 14,2671.509640683901
13 2020-08-30 15,2446.1140386509
13 2020-08-30 16,2484.5349026891404
13 2020-08-30 17,2484.5349026891404
13 2020-08-30 18,2553.0078774628946
13 2020-08-30 19,2612.511086447392
13 2020-08-30 20,2612.511086447392
13 2020-08-30 21,2177.5239457670427
13 2020-08-30 22,2330.029296447144
13 2020-08-30 23,2330.029296447144
13 2020-08-31 00,2338.8238486025
13 2020-08-31 01,2351.5598131648317
13 2020-08-31 02,2351.5598131648317
13 2020-08-31 03,2020.8855648102683
13 2020-08-31 04,2208.592631503707
13 2020-08-31 05,2208.592631503707
13 2020-08-31 06,2194.9021189290465
13 2020-08-31 07,2298.139311145013
13 2020-08-31 08,2298.139311145013
13 2020-08-31 09,2566.929887747177
13 2020-08-31 10,2368.4061161072154
13 2020-08-31 11,2368.4061161072154
13 2020-08-31 12,2689.9181533389324
13 2020-08-31 13,2633.9651166208964
13 2020-08-31 14,2633.9651166208964
13 2020-08-31 15,2688.6218761689865
13 2020-08-31 16,2632.668839450951
13 2020-08-31 17,2632.668839450951
13 2020-08-31 18,2534.726342274198
13 2020-08-31 19,2388.038172414105
13 2020-08-31 20,2388.038172414105
13 2020-08-31 21,2183.6781068343976
13 2020-08-31 22,2276.8658132254773
13 2020-08-31 23,2276.8658132254773
14 2020-08-25 00,3338.1932923868244
14 2020-08-25 01,2620.7697829938
14 2020-08-25 02,2620.7697829938
14 2020-08-25 03,3264.895122999125
14 2020-08-25 04,2614.903096323425
14 2020-08-25 05,2614.903096323425
14 2020-08-25 06,3340.0725498209995
14 2020-08-25 07,2640.1582756439293
14 2020-08-25 08,2640.1582756439293
14 2020-08-25 09,3671.1585425714743
14 2020-08-25 10,2622.061892120813
14 2020-08-25 11,2622.061892120813
14 2020-08-25 12,3766.9948288272353
14 2020-08-25 13,2727.8560198052173
14 2020-08-25 14,2727.8560198052173
14 2020-08-25 15,3523.940998534725
14 2020-08-25 16,2665.165538042806
14 2020-08-25 17,2665.165538042806
14 2020-08-25 18,3737.1481738333464
14 2020-08-25 19,2785.6898858069344
14 2020-08-25 20,2785.6898858069344
14 2020-08-25 21,3332.9658321163747
14 2020-08-25 22,2436.870243173174
14 2020-08-25 23,2436.870243173174
14 2020-08-26 00,3208.045593098211
14 2020-08-26 01,2726.969355632866
14 2020-08-26 02,2726.969355632866
14 2020-08-26 03,3352.0317321960133
14 2020-08-26 04,2562.565656652778
14 2020-08-26 05,2562.565656652778
14 2020-08-26 06,3561.578862810147
14 2020-08-26 07,2897.867231774467
14 2020-08-26 08,2897.867231774467
14 2020-08-26 09,4583.73724248693
14 2020-08-26 10,2535.508771082069
14 2020-08-26 11,2535.508771082069
14 2020-08-26 12,4370.745826004808
14 2020-08-26 13,2511.862159260894
14 2020-08-26 14,2511.862159260894
14 2020-08-26 15,5089.117644673945
14 2020-08-26 16,3050.567281946
14 2020-08-26 17,3050.567281946
14 2020-08-26 18,4501.908705778333
14 2020-08-26 19,3032.885584256377
14 2020-08-26 20,3032.885584256377
14 2020-08-26 21,4211.915142310553
14 2020-08-26 22,2831.1642582968598
14 2020-08-26 23,2831.1642582968598
14 2020-08-27 00,2912.561640273511
14 2020-08-27 01,2637.8018507077973
14 2020-08-27 02,2637.8018507077973
14 2020-08-27 03,3107.79488544163
14 2020-08-27 04,2723.120766765019
14 2020-08-27 05,2723.120766765019
14 2020-08-27 06,2622.577825234807
14 2020-08-27 07,2352.485674337274
14 2020-08-27 08,2352.485674337274
14 2020-08-27 09,3661.4659457543735
14 2020-08-27 10,2721.7998747694896
14 2020-08-27 11,2721.7998747694896
14 2020-08-27 12,4852.886297712987
14 2020-08-27 13,3331.406890397014
14 2020-08-27 14,3331.406890397014
14 2020-08-27 15,3938.41946774021
14 2020-08-27 16,2623.38576229379
14 2020-08-27 17,2623.38576229379
14 2020-08-27 18,4557.373559645386
14 2020-08-27 19,2968.2698261465016
14 2020-08-27 20,2968.2698261465016
14 2020-08-27 21,4033.4448033909575
14 2020-08-27 22,2453.3503342347435
14 2020-08-27 23,2453.3503342347435
14 2020-08-28 00,2374.4577328986584
14 2020-08-28 01,1922.0418268030699
14 2020-08-28 02,1922.0418268030699
14 2020-08-28 03,2872.353882595809
14 2020-08-28 04,2174.9817808453267
14 2020-08-28 05,2174.9817808453267
14 2020-08-28 06,2541.534479158829
14 2020-08-28 07,1973.0316347203886
14 2020-08-28 08,1973.0316347203886
14 2020-08-28 09,4521.714797429181
14 2020-08-28 10,3011.682207436204
14 2020-08-28 11,3011.682207436204
14 2020-08-28 12,4399.820919216366
14 2020-08-28 13,2998.330806766828
14 2020-08-28 14,2998.330806766828
14 2020-08-28 15,3604.015034194546
14 2020-08-28 16,2640.8627963556137
14 2020-08-28 17,2640.8627963556137
14 2020-08-28 18,4096.891701047781
14 2020-08-28 19,2626.382552603456
14 2020-08-28 20,2626.382552603456
14 2020-08-28 21,3713.811582623284
14 2020-08-28 22,2402.4879102049726
14 2020-08-28 23,2402.4879102049726
14 2020-08-29 00,3370.1909507077235
14 2020-08-29 01,2814.7126252974517
14 2020-08-29 02,2814.7126252974517
14 2020-08-29 03,3094.0053112879377
14 2020-08-29 04,2595.345806746374
14 2020-08-29 05,2595.345806746374
14 2020-08-29 06,3014.6919705876066
14 2020-08-29 07,2688.2473367946586
14 2020-08-29 08,2688.2473367946586
14 2020-08-29 09,3959.067642212432
14 2020-08-29 10,2925.372980893098
14 2020-08-29 11,2925.372980893098
14 2020-08-29 12,3764.8223307052103
14 2020-08-29 13,2639.77343747015
14 2020-08-29 14,2639.77343747015
14 2020-08-29 15,3671.7463848038174
14 2020-08-29 16,2623.1946988148725
14 2020-08-29 17,2623.1946988148725
14 2020-08-29 18,3719.6239418161526
14 2020-08-29 19,2630.489557231743
14 2020-08-29 20,2630.489557231743
14 2020-08-29 21,2893.825013310636
14 2020-08-29 22,2450.150416089257
14 2020-08-29 23,2450.150416089257
14 2020-08-30 00,2875.6232339936073
14 2020-08-30 01,2255.2367501485874
14 2020-08-30 02,2255.2367501485874
14 2020-08-30 03,3157.077412777655
14 2020-08-30 04,2274.561639030808
14 2020-08-30 05,2274.561639030808
14 2020-08-30 06,2664.4233970924274
14 2020-08-30 07,2202.0239000791958
14 2020-08-30 08,2202.0239000791958
14 2020-08-30 09,3732.0378742804496
14 2020-08-30 10,2577.5978088330066
14 2020-08-30 11,2577.5978088330066
14 2020-08-30 12,5332.290256585223
14 2020-08-30 13,2996.6749328353003
14 2020-08-30 14,2996.6749328353003
14 2020-08-30 15,4714.382970935572
14 2020-08-30 16,2989.1842010387013
14 2020-08-30 17,2989.1842010387013
14 2020-08-30 18,4683.904834849506
14 2020-08-30 19,2978.779064647831
14 2020-08-30 20,2978.779064647831
14 2020-08-30 21,3733.6191865418273
14 2020-08-30 22,2321.4909968272636
14 2020-08-30 23,2321.4909968272636
14 2020-08-31 00,2654.3091925204494
14 2020-08-31 01,2282.4014352014415
14 2020-08-31 02,2282.4014352014415
14 2020-08-31 03,2659.662180583261
14 2020-08-31 04,2296.8563833889675
14 2020-08-31 05,2296.8563833889675
14 2020-08-31 06,2947.79698821401
14 2020-08-31 07,2240.9919202117167
14 2020-08-31 08,2240.9919202117167
14 2020-08-31 09,4052.8897371846724
14 2020-08-31 10,2640.5706201247467
14 2020-08-31 11,2640.5706201247467
14 2020-08-31 12,6022.246190158808
14 2020-08-31 13,3213.121635831662
14 2020-08-31 14,3213.121635831662
14 2020-08-31 15,3626.3874675273105
14 2020-08-31 16,2551.407904881429
14 2020-08-31 17,2551.407904881429
14 2020-08-31 18,3730.3634347045386
14 2020-08-31 19,2524.65398583111
14 2020-08-31 20,2524.65398583111
14 2020-08-31 21,3116.601481396108
14 2020-08-31 22,2173.4755894629634
14 2020-08-31 23,2173.4755894629634
15 2020-08-25 00,2168.5018232486204
15 2020-08-25 01,2243.264347827391
15 2020-08-25 02,2243.264347827391
15 2020-08-25 03,1937.5580658579117
15 2020-08-25 04,1968.9113425365251
15 2020-08-25 05,1968.9113425365251
15 2020-08-25 06,1994.859766690309
15 2020-08-25 07,1970.721465530398
15 2020-08-25 08,1970.721465530398
15 2020-08-25 09,2617.3381353871605
15 2020-08-25 10,2535.3678716726663
15 2020-08-25 11,2535.3678716726663
15 2020-08-25 12,2469.268366264047
15 2020-08-25 13,2483.6619031357945
15 2020-08-25 14,2483.6619031357945
15 2020-08-25 15,2224.169401289277
15 2020-08-25 16,2417.838947679726
15 2020-08-25 17,2417.838947679726
15 2020-08-25 18,2590.517406888604
15 2020-08-25 19,2562.441822119061
15 2020-08-25 20,2562.441822119061
15 2020-08-25 21,2493.1099117485624
15 2020-08-25 22,2624.1380287355623
15 2020-08-25 23,2624.1380287355623
15 2020-08-26 00,1847.2527091202874
15 2020-08-26 01,2099.2953233630656
15 2020-08-26 02,2099.2953233630656
15 2020-08-26 03,2188.7209492102675
15 2020-08-26 04,2322.5102331631383
15 2020-08-26 05,2322.5102331631383
15 2020-08-26 06,2329.714798571171
15 2020-08-26 07,2401.1069976476156
15 2020-08-26 08,2401.1069976476156
15 2020-08-26 09,2703.244467938744
15 2020-08-26 10,2644.6544951108585
15 2020-08-26 11,2644.6544951108585
15 2020-08-26 12,1995.8419921957648
15 2020-08-26 13,2200.9825131961848
15 2020-08-26 14,2200.9825131961848
15 2020-08-26 15,2124.6814742096835
15 2020-08-26 16,2217.794477353313
15 2020-08-26 17,2217.794477353313
15 2020-08-26 18,2683.978594096335
15 2020-08-26 19,2614.0018918444625
15 2020-08-26 20,2614.0018918444625
15 2020-08-26 21,2297.5950642696284
15 2020-08-26 22,2532.2897192380947
15 2020-08-26 23,2532.2897192380947
15 2020-08-27 00,2505.6664310676406
15 2020-08-27 01,2396.565531866896
15 2020-08-27 02,2396.565531866896
15 2020-08-27 03,2095.6471600472923
15 2020-08-27 04,2070.249627551202
15 2020-08-27 05,2070.249627551202
15 2020-08-27 06,2428.2089271351156
15 2020-08-27 07,2542.8712902917073
15 2020-08-27 08,2542.8712902917073
15 2020-08-27 09,2700.667716378604
15 2020-08-27 10,2531.583458806565
15 2020-08-27 11,2531.583458806565
15 2020-08-27 12,2590.7978919607813
15 2020-08-27 13,2582.3262479792547
15 2020-08-27 14,2582.3262479792547
15 2020-08-27 15,2733.1250386193
15 2020-08-27 16,2552.853508601682
15 2020-08-27 17,2552.853508601682
15 2020-08-27 18,2792.765761398487
15 2020-08-27 19,2724.3451814020946
15 2020-08-27 20,2724.3451814020946
15 2020-08-27 21,2109.7873718284322
15 2020-08-27 22,2026.628198301879
15 2020-08-27 23,2026.628198301879
15 2020-08-28 00,2368.259280065699
15 2020-08-28 01,2360.7960533623987
15 2020-08-28 02,2360.7960533623987
15 2020-08-28 03,2490.194994690291
15 2020-08-28 04,2045.2951402572482
15 2020-08-28 05,2045.2951402572482
15 2020-08-28 06,2330.841030476439
15 2020-08-28 07,2546.6919985735162
15 2020-08-28 08,2546.6919985735162
15 2020-08-28 09,2920.5645105210406
15 2020-08-28 10,2865.430603275585
15 2020-08-28 11,2865.430603275585
15 2020-08-28 12,2771.020182580287
15 2020-08-28 13,2657.3488672184753
15 2020-08-28 14,2657.3488672184753
15 2020-08-28 15,3623.055828193325
15 2020-08-28 16,3315.3050741102857
15 2020-08-28 17,3315.3050741102857
15 2020-08-28 18,3370.368317099323
15 2020-08-28 19,3200.859842547225
15 2020-08-28 20,3200.859842547225
15 2020-08-28 21,2298.0372230529883
15 2020-08-28 22,2590.2462060225866
15 2020-08-28 23,2590.2462060225866
15 2020-08-29 00,2029.638344320475
15 2020-08-29 01,2069.649934032408
15 2020-08-29 02,2069.649934032408
15 2020-08-29 03,2645.625435192196
15 2020-08-29 04,1985.4247713727991
15 2020-08-29 05,1985.4247713727991
15 2020-08-29 06,2505.2719993659157
15 2020-08-29 07,1980.937088398911
15 2020-08-29 08,1980.937088398911
15 2020-08-29 09,3150.344020111144
15 2020-08-29 10,2922.8887692690555
15 2020-08-29 11,2922.8887692690555
15 2020-08-29 12,2737.7287169181086
15 2020-08-29 13,3002.861384371488
15 2020-08-29 14,3002.861384371488
15 2020-08-29 15,2903.497102209718
15 2020-08-29 16,3062.3730512740053
15 2020-08-29 17,3062.3730512740053
15 2020-08-29 18,2558.1998855003653
15 2020-08-29 19,2126.7205227751347
15 2020-08-29 20,2126.7205227751347
15 2020-08-29 21,2247.1544078850166
15 2020-08-29 22,1716.777069115079
15 2020-08-29 23,1716.777069115079
15 2020-08-30 00,2401.7307381592104
15 2020-08-30 01,1873.0928725463248
15 2020-08-30 02,1873.0928725463248
15 2020-08-30 03,2251.601223388091
15 2020-08-30 04,1745.0045102611937
15 2020-08-30 05,1745.0045102611937
15 2020-08-30 06,2423.894752434753
15 2020-08-30 07,1749.5429482233715
15 2020-08-30 08,1749.5429482233715
15 2020-08-30 09,2143.4740485731963
15 2020-08-30 10,2379.217405807108
15 2020-08-30 11,2379.217405807108
